Entidad,Municipio,Subdelegacion,Clues,Tipo,Nombre,Nivel,Situacion,Latitud,Longitud,Tipo Vialidad,Vialidad,Numero,Tipo Asentamiento,Asentamiento,CP,Direccion Completa,Nombre Completo
Jalisco,Acatlán de Juárez,Jalisco,JCIST000156,Consultorio de Atención Familiar,Acatlán de Juárez,Primer Nivel,Subrogada,20.4242,-103.5927,Calle,Nuñez Morquecho,S/N,Colonia,Centro,45700,"Calle Nuñez Morquecho S/N, Colonia Centro, Acatlán de Juárez, Jalisco, CP. 45700",CAF Acatlán de Juárez
Jalisco,San Martín Hidalgo,Jalisco,JCIST000651,Consultorio de Atención Familiar,San Martín Hidalgo,Primer Nivel,Subrogada,20.4342,-103.9295,Calle,Zona del Río,S/N,Colonia,Centro,46770,"Calle Zona del Río S/N, Colonia Centro, San Martín Hidalgo, Jalisco, CP. 46770",CAF San Martín Hidalgo
Jalisco,Zacoalco de Torres,Jalisco,JCIST000844,Consultorio de Atención Familiar,Zacoalco de Torres,Primer Nivel,Rentada,20.2281,-103.57,Calle,Francisci I Madero ,S/N,Colonia,Centro,45750,"Calle Francisci I Madero  S/N, Colonia Centro, Zacoalco de Torres, Jalisco, CP. 45750",CAF Zacoalco de Torres
Jalisco,Guadalajara,Jalisco,JCIST000885,Consultorio Médico en Centro de Trabajo,SAT,Primer Nivel,Convenio,20.7226,-103.43,Calle,Central,S/N,Fraccionamiento,Presidencial Poniente,45136,"Calle Central S/N, Fraccionamiento Presidencial Poniente, Guadalajara, Jalisco, CP. 45136",CMCT SAT
Jalisco,Guadalajara,Jalisco,JCIST000890,Consultorio Médico en Centro de Trabajo,Tribunal Federal de Justicia,Primer Nivel,Convenio,20.6928,-103.3735,Calle,Americas,S/N,Colonia,Ladrón De Guevara,44620,"Calle Americas S/N, Colonia Ladrón De Guevara, Guadalajara, Jalisco, CP. 44620",CMCT Tribunal Federal de Justicia
Jalisco,Guadalajara,Jalisco,JCIST000901,Consultorio de Atención Familiar,Guachinango,Primer Nivel,Convenio,20.5795,-104.3784,Calle,Independencia,S/N,Colonia,Centro,46800,"Calle Independencia S/N, Colonia Centro, Guadalajara, Jalisco, CP. 46800",CAF Guachinango
Jalisco,Guadalajara,Jalisco,JCIST000931,Consultorio Médico en Centro de Trabajo,Sindicato Nacional de Trabajadores de la Secretaría de Salud,Primer Nivel,Convenio,20.6622,-103.3509,Calle,Manzano,S/N,Colonia,Moderna,44920,"Calle Manzano S/N, Colonia Moderna, Guadalajara, Jalisco, CP. 44920",CMCT Sindicato Nacional de Trabajadores de la Secretaría de Salud
Jalisco,Guadalajara,Jalisco,JCIST000395,Clínica de Medicina Familiar,Guadalajara No. 3,Primer Nivel,Propia,20.6486,-103.2968,Calle,Juan Suárez De Peralta,S/N,Colonia,Unidad Habitacional Vicente Guerrero,44860,"Calle Juan Suárez De Peralta S/N, Colonia Unidad Habitacional Vicente Guerrero, Guadalajara, Jalisco, CP. 44860",CMF Guadalajara No. 3
Jalisco,Ixtlahuacán de los Membrillos,Jalisco,JCIST000465,Unidad de Medicina Familiar,Atequiza,Primer Nivel,Propia,20.3961,-103.1352,Calle,C.B. ,S/N,Colonia,Centro,45850,"Calle C.B.  S/N, Colonia Centro, Ixtlahuacán de los Membrillos, Jalisco, CP. 45850",UMF Atequiza
Jalisco,Chapala,Jalisco,JCIST000301,Consultorio de Atención Familiar,Chapala,Primer Nivel,Subrogada,20.3056,-103.189,Calle,Privada Francisco I. Madero,S/N,Colonia,Centro,45900,"Calle Privada Francisco I. Madero S/N, Colonia Centro, Chapala, Jalisco, CP. 45900",CAF Chapala
Jalisco,Jocotepec,Jalisco,JCIST000494,Consultorio de Atención Familiar,Jocotepec,Primer Nivel,Subrogada,20.2889,-103.4308,Calle,Matamoros Sur,S/N,Colonia,Centro,45800,"Calle Matamoros Sur S/N, Colonia Centro, Jocotepec, Jalisco, CP. 45800",CAF Jocotepec
Jalisco,La Barca,Jalisco,JCIST000033,Unidad de Medicina Familiar,La Barca,Primer Nivel,Propia,20.2929,-102.555,Calle,Río Lerma,S/N,Colonia,Loma Bonita,47913,"Calle Río Lerma S/N, Colonia Loma Bonita, La Barca, Jalisco, CP. 47913",UMF La Barca
Jalisco,Ocotlán,Jalisco,JCIST000564,Unidad de Medicina Familiar,Ocotlán,Primer Nivel,Propia,20.3438,-102.7655,Calle,Jazmín 85,S/N,Colonia,Nuevo Porvenir,47882,"Calle Jazmín 85 S/N, Colonia Nuevo Porvenir, Ocotlán, Jalisco, CP. 47882",UMF Ocotlán
Jalisco,Zapotlanejo,Jalisco,JCIST000861,Consultorio de Atención Familiar,Zapotlanejo,Primer Nivel,Subrogada,20.6266,-103.0736,Calle,Morelos,S/N,Colonia,Anta Cecilia,45430,"Calle Morelos S/N, Colonia Anta Cecilia, Zapotlanejo, Jalisco, CP. 45430",CAF Zapotlanejo
Jalisco,Atotonilco el Alto,Jalisco,JCIST000190,Consultorio de Atención Familiar,Atotonilco el Alto,Primer Nivel,Subrogada,20.5496,-102.5067,Calle,Francisco I. Madero,S/N,Colonia,Centro,47750,"Calle Francisco I. Madero S/N, Colonia Centro, Atotonilco el Alto, Jalisco, CP. 47750",CAF Atotonilco el Alto
Jalisco,Tepatitlán de Morelos,Jalisco,JCIST000115,Unidad de Medicina Familiar,Tepatitlán de Morelos,Primer Nivel,Propia,20.809,-102.7658,Calle,Priv. Manuel Altamirano,S/N,Colonia,El Pipon,47600,"Calle Priv. Manuel Altamirano S/N, Colonia El Pipon, Tepatitlán de Morelos, Jalisco, CP. 47600",UMF Tepatitlán de Morelos
Jalisco,El Salto,Jalisco,JCIST000622,Consultorio de Atención Familiar,El Salto,Primer Nivel,Subrogada,20.5193,-103.1791,Calle,Pino Suárez,S/N,Colonia,Centro,45680,"Calle Pino Suárez S/N, Colonia Centro, El Salto, Jalisco, CP. 45680",CAF El Salto
Jalisco,San Pedro Tlaquepaque,Jalisco,JCIST000750,Unidad de Medicina Familiar,San Martín de las Flores,Primer Nivel,Propia,20.5987,-103.2822,Calle,Matamoros,S/N,Colonia,San Martin De Las Flores,45629,"Calle Matamoros S/N, Colonia San Martin De Las Flores, San Pedro Tlaquepaque, Jalisco, CP. 45629",UMF San Martín de las Flores
Jalisco,Tizapán el Alto,Jalisco,JCIST000733,Consultorio de Atención Familiar,Tizapán el Alto,Primer Nivel,Subrogada,20.1594,-103.047,Calle,Zaragoza,S/N,Colonia,Centro,49400,"Calle Zaragoza S/N, Colonia Centro, Tizapán el Alto, Jalisco, CP. 49400",CAF Tizapán el Alto
Jalisco,Arandas,Jalisco,JCIST000173,Consultorio de Atención Familiar,Arandas,Primer Nivel,Subrogada,20.706,-102.3287,Calle,Madero,S/N,Colonia,Arandas,47180,"Calle Madero S/N, Colonia Arandas, Arandas, Jalisco, CP. 47180",CAF Arandas
Jalisco,Ayotlán,Jalisco,JCIST000202,Consultorio de Atención Familiar,Ayotlán,Primer Nivel,Subrogada,20.5294,-102.3283,Calle,Zaragoza,S/N,Colonia,Centro,47930,"Calle Zaragoza S/N, Colonia Centro, Ayotlán, Jalisco, CP. 47930",CAF Ayotlán
Jalisco,Guadalajara,Jalisco,JCIST000400,Consultorio Médico en Centro de Trabajo,SNTE,Primer Nivel,Convenio,20.6679,-103.3054,Calle,74,S/N,Colonia,Guadalajara,44730,"Calle 74 S/N, Colonia Guadalajara, Guadalajara, Jalisco, CP. 44730",CMCT SNTE
Jalisco,Poncitlán,Jalisco,JCIST000593,Consultorio de Atención Familiar,Poncitlán,Primer Nivel,Subrogada,20.384,-102.9276,Calle,Benito Juárez,S/N,Colonia,Centro,45959,"Calle Benito Juárez S/N, Colonia Centro, Poncitlán, Jalisco, CP. 45959",CAF Poncitlán
Jalisco,Jesús María,Jalisco,JCIST000482,Consultorio de Atención Familiar,Jesús María,Primer Nivel,Subrogada,20.6074,-102.2229,Calle,Aldama,S/N,Colonia,Centro,47950,"Calle Aldama S/N, Colonia Centro, Jesús María, Jalisco, CP. 47950",CAF Jesús María
Jalisco,Yahualica de González Gallo,Jalisco,JCIST000832,Unidad de Medicina Familiar,Yahualica de González Gallo,Primer Nivel,Propia,21.1864,-102.8827,Calle,Privada Cuitláhuac,S/N,Colonia,Yahualica,47300,"Calle Privada Cuitláhuac S/N, Colonia Yahualica, Yahualica de González Gallo, Jalisco, CP. 47300",UMF Yahualica de González Gallo
Jalisco,San Pedro Tlaquepaque,Jalisco,JCIST000745,Consultorio Médico en Centro de Trabajo,SAGARPA (Alamo),Primer Nivel,Convenio,20.626,-103.3204,Calle,González Gallo,S/N,Colonia,L. De La Soledad,45560,"Calle González Gallo S/N, Colonia L. De La Soledad, San Pedro Tlaquepaque, Jalisco, CP. 45560",CMCT SAGARPA (Alamo)
Jalisco,Degollado,Jalisco,JCIST000313,Consultorio de Atención Familiar,Degollado,Primer Nivel,Subrogada,20.4464,-102.1368,Calle,Obregón,S/N,Colonia,Centro,47980,"Calle Obregón S/N, Colonia Centro, Degollado, Jalisco, CP. 47980",CAF Degollado
Jalisco,Guadalajara,Jalisco,JCIST000424,Consultorio de Atención Familiar,UHF. Unidad Modelo,Primer Nivel,Convenio,20.6599,-103.3304,Calle,Marcelino García Barragán,S/N,Colonia,Unidad Modelo Guadalajara,44420,"Calle Marcelino García Barragán S/N, Colonia Unidad Modelo Guadalajara, Guadalajara, Jalisco, CP. 44420",CAF UHF. Unidad Modelo
Jalisco,Lagos de Moreno,Jalisco,JCIST000506,Clínica de Medicina Familiar,Lagos de Moreno,Primer Nivel,Propia,21.3744,-101.9286,Avenida,Jalisco,S/N,Colonia,La Adelita,47410,"Avenida Jalisco S/N, Colonia La Adelita, Lagos de Moreno, Jalisco, CP. 47410",CMF Lagos de Moreno
Jalisco,Encarnación de Díaz,Jalisco,JCIST000325,Consultorio de Atención Familiar,Encarnación de Díaz,Primer Nivel,Subrogada,21.524,-102.2398,Calle,Carlos Cuéllar,S/N,Colonia,La Esperanza,47270,"Calle Carlos Cuéllar S/N, Colonia La Esperanza, Encarnación de Díaz, Jalisco, CP. 47270",CAF Encarnación de Díaz
Jalisco,Jalostotitlán,Jalisco,JCIST000470,Consultorio de Atención Familiar,Jalostotitlán,Primer Nivel,Subrogada,21.1739,-102.4654,Calle,Santa Isabel,S/N,Colonia,La Luz,47120,"Calle Santa Isabel S/N, Colonia La Luz, Jalostotitlán, Jalisco, CP. 47120",CAF Jalostotitlán
Jalisco,Ojuelos de Jalisco,Jalisco,JCIST000576,Consultorio de Atención Familiar,Ojuelos de Jalisco,Primer Nivel,Subrogada,21.8624,-101.5911,Calle,Allende,S/N,Colonia,Centro,47540,"Calle Allende S/N, Colonia Centro, Ojuelos de Jalisco, Jalisco, CP. 47540",CAF Ojuelos de Jalisco
Jalisco,San Juan de los Lagos,Jalisco,JCIST000634,Consultorio de Atención Familiar,San Juan de los Lagos,Primer Nivel,Subrogada,21.2413,-102.3253,Calle,Agustín Yáñez,S/N,Colonia,La Martinica,47020,"Calle Agustín Yáñez S/N, Colonia La Martinica, San Juan de los Lagos, Jalisco, CP. 47020",CAF San Juan de los Lagos
Jalisco,San Miguel el Alto,Jalisco,JCIST000663,Unidad de Medicina Familiar,San Miguel el Alto,Primer Nivel,Propia,21.029,-102.4156,Calle,Román Pérez Pérez,S/N,Fraccionamiento,Los Prados,47147,"Calle Román Pérez Pérez S/N, Fraccionamiento Los Prados, San Miguel el Alto, Jalisco, CP. 47147",UMF San Miguel el Alto
Jalisco,Teocaltiche,Jalisco,JCIST000103,Unidad de Medicina Familiar,Teocaltiche,Primer Nivel,Propia,21.4244,-102.5729,Calle,Jazmín,S/N,Colonia,Maravillas,47204,"Calle Jazmín S/N, Colonia Maravillas, Teocaltiche, Jalisco, CP. 47204",UMF Teocaltiche
Jalisco,San Julián,Jalisco,JCIST000646,Consultorio de Atención Familiar,San Julián,Primer Nivel,Subrogada,21.0113,-102.1796,Calle,Zaragoza,S/N,Colonia,Centro,47170,"Calle Zaragoza S/N, Colonia Centro, San Julián, Jalisco, CP. 47170",CAF San Julián
Jalisco,Zapotlán el Grande,Jalisco,JCIST000045,Clinica Hospital,Cd. Guzmán,Segundo Nivel,Propia,19.685,-103.468,Avenida,Venustiano Carranza,S/N,Colonia,Francisco I. Madero,49095,"Avenida Venustiano Carranza S/N, Colonia Francisco I. Madero, Zapotlán el Grande, Jalisco, CP. 49095",CH Cd. Guzmán
Jalisco,Tuxpan,Jalisco,JCIST000791,Unidad de Medicina Familiar,Tuxpan,Primer Nivel,Propia,19.5569,-103.3831,Avenida,Nacional Monte De Piedad ,S/N,Colonia,Centro,49800,"Avenida Nacional Monte De Piedad  S/N, Colonia Centro, Tuxpan, Jalisco, CP. 49800",UMF Tuxpan
Jalisco,Tecalitlán,Jalisco,JCIST000721,Consultorio de Atención Familiar,Tecalitlán,Primer Nivel,Subrogada,19.4691,-103.3042,Calle,Hidalgo,S/N,Colonia,Centro,49900,"Calle Hidalgo S/N, Colonia Centro, Tecalitlán, Jalisco, CP. 49900",CAF Tecalitlán
Jalisco,Tamazula de Gordiano,Jalisco,JCIST000704,Consultorio de Atención Familiar,Tamazula de Gordiano,Primer Nivel,Subrogada,19.6825,-103.249,Calle,Gordiano Guzman ,S/N,Colonia,Centro,49650,"Calle Gordiano Guzman  S/N, Colonia Centro, Tamazula de Gordiano, Jalisco, CP. 49650",CAF Tamazula de Gordiano
Jalisco,Mazamitla,Jalisco,JCIST000535,Consultorio de Atención Familiar,Mazamitla,Primer Nivel,Rentada,19.9136,-103.0198,Calle,Miguel Hidalgo,S/N,Colonia,Centro,49500,"Calle Miguel Hidalgo S/N, Colonia Centro, Mazamitla, Jalisco, CP. 49500",CAF Mazamitla
Jalisco,Tapalpa,Jalisco,JCIST000716,Consultorio de Atención Familiar,Tapalpa,Primer Nivel,Subrogada,19.9444,-103.7543,Calle,Hidalgo,S/N,Colonia,Centro,49340,"Calle Hidalgo S/N, Colonia Centro, Tapalpa, Jalisco, CP. 49340",CAF Tapalpa
Jalisco,Sayula,Jalisco,JCIST000675,Consultorio de Atención Familiar,Sayula,Primer Nivel,Subrogada,19.8806,-103.5889,Calle,Francisco Ruvalcaba,S/N,Colonia,Centro,49300,"Calle Francisco Ruvalcaba S/N, Colonia Centro, Sayula, Jalisco, CP. 49300",CAF Sayula
Jalisco,San Gabriel,Jalisco,JCIST000815,Consultorio de Atención Familiar,San Gabriel,Primer Nivel,Subrogada,19.7466,-103.77,Calle,Independencia,S/N,Colonia,Centro,49720,"Calle Independencia S/N, Colonia Centro, San Gabriel, Jalisco, CP. 49720",CAF San Gabriel
Jalisco,Autlán de Navarro,Jalisco,JCIST000021,Clínica de Medicina Familiar,Autlán de Navarro,Primer Nivel,Propia,19.7682,-104.3809,Calle,Domingo Pérez,S/N,Colonia,Las Ceibas,48904,"Calle Domingo Pérez S/N, Colonia Las Ceibas, Autlán de Navarro, Jalisco, CP. 48904",CMF Autlán de Navarro
Jalisco,Ayutla,Jalisco,JCIST000214,Consultorio de Atención Familiar,Ayutla,Primer Nivel,Subrogada,20.1302,-104.3445,Calle,Gpe. Victoria ,S/N,Colonia,Ayutla,48050,"Calle Gpe. Victoria  S/N, Colonia Ayutla, Ayutla, Jalisco, CP. 48050",CAF Ayutla
Jalisco,El Grullo,Jalisco,JCIST000062,Unidad de Medicina Familiar,El Grullo,Primer Nivel,Propia,19.7984,-104.2153,Calle,Juan Valdivia,S/N,Colonia,El Grullo,48743,"Calle Juan Valdivia S/N, Colonia El Grullo, El Grullo, Jalisco, CP. 48743",UMF El Grullo
Jalisco,La Huerta,Jalisco,JCIST000453,Unidad de Medicina Familiar,La Huerta,Primer Nivel,Propia,19.4815,-104.646,Calle,Josefa Ortiz De Dominguez,S/N,Colonia,La Huerta,48850,"Calle Josefa Ortiz De Dominguez S/N, Colonia La Huerta, La Huerta, Jalisco, CP. 48850",UMF La Huerta
Jalisco,Unión de Tula,Jalisco,JCIST000925,Unidad de Medicina Familiar,Unión de Tula,Primer Nivel,Propia,19.952,-104.2573,Calle,Italia,S/N,Colonia,La Martinica,48000,"Calle Italia S/N, Colonia La Martinica, Unión de Tula, Jalisco, CP. 48000",UMF Unión de Tula
Jalisco,Cihuatlán,Jalisco,JCIST000255,Consultorio de Atención Familiar,Cihuatlán,Primer Nivel,Subrogada,19.2396,-104.5634,Calle,Francisca Chávez Cortéz,S/N,Colonia,Cihuatlan,48970,"Calle Francisca Chávez Cortéz S/N, Colonia Cihuatlan, Cihuatlán, Jalisco, CP. 48970",CAF Cihuatlán
Jalisco,Villa Purificación,Jalisco,JCIST000610,Consultorio de Atención Familiar,Villa Purificación,Primer Nivel,Subrogada,19.7189,-104.6102,Calle,Hidalgo,S/N,Colonia,Villa Purificacion,48800,"Calle Hidalgo S/N, Colonia Villa Purificacion, Villa Purificación, Jalisco, CP. 48800",CAF Villa Purificación
Jalisco,Cihuatlán,Jalisco,JCIST000260,Consultorio de Atención Familiar,San Patricio Melaque,Primer Nivel,Subrogada,19.2241,-104.7041,Calle,Clemente Orozco,S/N,Colonia,San Patricio Melaque,48980,"Calle Clemente Orozco S/N, Colonia San Patricio Melaque, Cihuatlán, Jalisco, CP. 48980",CAF San Patricio Melaque
Jalisco,Casimiro Castillo,Jalisco,JCIST000243,Consultorio de Atención Familiar,Casimiro Castillo,Primer Nivel,Subrogada,19.601,-104.4352,Calle,Luis Cabrera,S/N,Colonia,Casimiro Castillo,48930,"Calle Luis Cabrera S/N, Colonia Casimiro Castillo, Casimiro Castillo, Jalisco, CP. 48930",CAF Casimiro Castillo
Jalisco,Cuautitlán de García Barragán,Jalisco,JCIST000284,Consultorio de Atención Familiar,Cuautitlán,Primer Nivel,Subrogada,19.4519,-104.3592,Calle,Juarez,S/N,Colonia,Cuautitlan,48950,"Calle Juarez S/N, Colonia Cuautitlan, Cuautitlán de García Barragán, Jalisco, CP. 48950",CAF Cuautitlán
Jalisco,Puerto Vallarta,Jalisco,JCIST000086,Clinica Hospital,Puerto Vallarta,Segundo Nivel,Propia,20.6467,-105.2205,Calle,  Carlos Jongitud Esquina Francisco Villa,S/N,Colonia,FOVISSSTE 2,48326,"Calle   Carlos Jongitud Esquina Francisco Villa S/N, Colonia FOVISSSTE 2, Puerto Vallarta, Jalisco, CP. 48326",CH Puerto Vallarta
Jalisco,Tomatlán,Jalisco,JCIST000120,Unidad de Medicina Familiar,Tomatlán,Primer Nivel,Propia,19.9388,-105.2506,Calle,Revolución,S/N,Colonia,Las Delicias,48450,"Calle Revolución S/N, Colonia Las Delicias, Tomatlán, Jalisco, CP. 48450",UMF Tomatlán
Jalisco,Tomatlán,Jalisco,JCIST000762,Consultorio de Atención Familiar,Tomatlán Campamento SAGARPA,Primer Nivel,Convenio,19.971,-105.3218,Calle,A Barra De Navidad Km 100,S/N,Zona Federal,Tomatlan,48450,"Calle A Barra De Navidad Km 100 S/N, Zona Federal Tomatlan, Tomatlán, Jalisco, CP. 48450",CAF Tomatlán Campamento SAGARPA
Jalisco,Cabo Corrientes,Jalisco,JCIST000231,Consultorio de Atención Familiar,El Tuito,Primer Nivel,Subrogada,20.3189,-105.3238,Calle,Primero De Abril,S/N,Colonia,Centro,48400,"Calle Primero De Abril S/N, Colonia Centro, Cabo Corrientes, Jalisco, CP. 48400",CAF El Tuito
Jalisco,Talpa de Allende,Jalisco,JCIST000692,Consultorio de Atención Familiar,Talpa de Allende,Primer Nivel,Subrogada,20.3821,-104.8242,Calle,Lopez Cotilla ,S/N,Colonia,Talpa De Allende,48200,"Calle Lopez Cotilla  S/N, Colonia Talpa De Allende, Talpa de Allende, Jalisco, CP. 48200",CAF Talpa de Allende
Jalisco,Mascota,Jalisco,JCIST000523,Unidad de Medicina Familiar,Mascota,Primer Nivel,Propia,20.5296,-104.7976,Calle,Juan Díaz De Sandi,S/N,Colonia,Mascota,46900,"Calle Juan Díaz De Sandi S/N, Colonia Mascota, Mascota, Jalisco, CP. 46900",UMF Mascota
Jalisco,Guadalajara,Jalisco,JCIST000873,Clínica de Especialidades con Quirófano,Guadalajara,Segundo Nivel,Propia,20.6998,-103.332,Calle,San Félix ,S/N,Colonia,FOVISSSTE Estadio,44240,"Calle San Félix  S/N, Colonia FOVISSSTE Estadio, Guadalajara, Jalisco, CP. 44240",CEQ Guadalajara
Jalisco,Zapopan,Jalisco,PENDIENTE,Hospital General,"Dr. Valentín Gómez Farías, Zapopan",Segundo Nivel,Propia,20.7185,-103.3871,Avenida,Soledad Orozco,203,Colonia,El Capullo,45100,"Avenida Soledad Orozco 203, Colonia El Capullo, Zapopan, Jalisco, CP. 45100","HG Dr. Valentín Gómez Farías, Zapopan"
México,Toluca,México,MCIST000215,Hospital General,Toluca,Segundo Nivel,Propia,19.257,-99.6357,Calle,Daniel Espinoza,S/N,Colonia,Jesus Jimenez Gallardo,52167,"Calle Daniel Espinoza S/N, Colonia Jesus Jimenez Gallardo, Toluca, México, CP. 52167",HG Toluca
México,Ecatepec de Morelos,México,MCIST000075,Clínica de Medicina Familiar,Ecatepec de Morelos,Primer Nivel,Propia,19.6018,-99.0507,Calle,Isabel La Católica,S/N,Colonia,El Calvario,55000,"Calle Isabel La Católica S/N, Colonia El Calvario, Ecatepec de Morelos, México, CP. 55000",CMF Ecatepec de Morelos
México,Teotihuacán,México,MCIST000174,Unidad de Medicina Familiar,San Juan Teotihuacán,Primer Nivel,Propia,19.6889,-98.8754,Calle,Quetzalcoatl,S/N,Colonia,Villas De Teotihuacan,55816,"Calle Quetzalcoatl S/N, Colonia Villas De Teotihuacan, Teotihuacán, México, CP. 55816",UMF San Juan Teotihuacán
México,Zumpango,México,MCIST000220,Unidad de Medicina Familiar,Zumpango de Ocampo,Primer Nivel,Propia,19.7931,-99.1001,Calle,Hermenegildo Galeana,S/N,Barrio,Santa Maria,55600,"Calle Hermenegildo Galeana S/N, Barrio Santa Maria, Zumpango, México, CP. 55600",UMF Zumpango de Ocampo
México,Acolman,México,MCIST000010,Unidad de Medicina Familiar,Tepexpan,Primer Nivel,En Proceso de Regularización,19.612,-98.9356,Callejón,Artesanos,S/N,Colonia,Acolman,55885,"Callejón Artesanos S/N, Colonia Acolman, Acolman, México, CP. 55885",UMF Tepexpan
México,Ecatepec de Morelos,México,MCIST000396,Consultorio de Atención Familiar,UH. FOVISSSTE Ecatepec de Morelos,Primer Nivel,Convenio,19.627,-99.0653,Calle,Casa del Trabajador,S/N,Unidad Habitacional,FOVISSSTE (José María Morelos y Pavón),55018,"Calle Casa del Trabajador S/N, Unidad Habitacional FOVISSSTE (José María Morelos y Pavón), Ecatepec de Morelos, México, CP. 55018",CAF UH. FOVISSSTE Ecatepec de Morelos
México,Nezahualcóyotl,México,MCIST000116,Clínica de Medicina Familiar,Valle de Aragón,Primer Nivel,Propia,19.4924,-99.0633,Avenida,Valle Yukon,S/N,Colonia,Valle De Aragón,57100,"Avenida Valle Yukon S/N, Colonia Valle De Aragón, Nezahualcóyotl, México, CP. 57100",CMF Valle de Aragón
México,Naucalpan de Juárez,México,MCIST000355,Clínica de Medicina Familiar,Satélite Naucalpan,Primer Nivel,Rentada,19.4988,-99.2508,Calle,Alamo Plateado,S/N,Fraccionamiento,Los Alamos Lomas Verdes 1,53230,"Calle Alamo Plateado S/N, Fraccionamiento Los Alamos Lomas Verdes 1, Naucalpan de Juárez, México, CP. 53230",CMF Satélite Naucalpan
México,Tlalnepantla de Baz,México,MCIST000203,Clínica de Medicina Familiar,Tlalnepantla,Primer Nivel,Propia,19.5339,-99.1758,Avenida,Chilpancingo,S/N,Colonia,Ceylan,54150,"Avenida Chilpancingo S/N, Colonia Ceylan, Tlalnepantla de Baz, México, CP. 54150",CMF Tlalnepantla
México,Texcoco,México,MCIST000186,Clínica de Medicina Familiar,Texcoco de Mora,Primer Nivel,Propia,19.5097,-98.8857,Calle,Silverio Pérez,S/N,Colonia,San Pedro,56100,"Calle Silverio Pérez S/N, Colonia San Pedro, Texcoco, México, CP. 56100",CMF Texcoco de Mora
México,Amecameca,México,MCIST000022,Unidad de Medicina Familiar,Amecameca de Juárez,Primer Nivel,Propia,19.1256,-98.7713,Avenida,Cuahutémoc,S/N,Colonia,Amecameca,56900,"Avenida Cuahutémoc S/N, Colonia Amecameca, Amecameca, México, CP. 56900",UMF Amecameca de Juárez
México,Chalco,México,MCIST000051,Unidad de Medicina Familiar,Chalco de Díaz Covarrubias,Primer Nivel,Propia,19.2686,-98.8898,Calle,5 De Febrero,S/N,Colonia,La Bomba,56600,"Calle 5 De Febrero S/N, Colonia La Bomba, Chalco, México, CP. 56600",UMF Chalco de Díaz Covarrubias
México,Ecatepec de Morelos,México,MCIST000063,Clínica de Medicina Familiar con Especialidades y Quirófano,Xalostoc,Segundo Nivel,Propia,19.5508,-99.0518,Avenida,Jose Maria Morelos,S/N,Colonia,Jardínes De Casa Nueva,55430,"Avenida Jose Maria Morelos S/N, Colonia Jardínes De Casa Nueva, Ecatepec de Morelos, México, CP. 55430",CMFEQ Xalostoc
México,Toluca,México,MCIST000401,Clínica de Medicina Familiar,Nueva Oxtotitlán,Primer Nivel,Propia,19.2875,-99.6901,Calle,Laguna De Siete Colores,S/N,Colonia,Miguel Hidalgo Nueva Oxtotitlan,50100,"Calle Laguna De Siete Colores S/N, Colonia Miguel Hidalgo Nueva Oxtotitlan, Toluca, México, CP. 50100",CMF Nueva Oxtotitlán
México,Atlacomulco,México,MCIST000034,Unidad de Medicina Familiar,Atlacomulco de Fabela,Primer Nivel,Propia,19.7899,-99.8748,Calle,Ing. Luis Galindo Ruiz,S/N,Colonia,FOVISSSTE,50450,"Calle Ing. Luis Galindo Ruiz S/N, Colonia FOVISSSTE, Atlacomulco, México, CP. 50450",UMF Atlacomulco de Fabela
